Time (s),PT3w (ohms-Hex),PT3s (ohms-Hex)
0,8300,8274
5,8302,8274
10,8301,8274
15,8301,8274
20,8301,8275
25,8301,8274
30,8301,8275
35,8300,8274
40,8301,8274
45,8301,8273
50,8302,8275
55,8301,8274
60,8301,8274
65,8301,8274
70,8301,8274
75,8301,8274
80,8301,8273
85,8301,8274
91,8302,8274
96,8302,8273
101,8301,8274
106,8301,8273
111,8301,8275
116,8300,8274
121,8301,8275
126,8300,8274
131,8301,8273
136,8301,8275
141,8301,8275
146,8301,8274
151,8301,8273
156,8302,8274
161,8301,8274
166,8301,8274
171,8301,8274
176,8302,8276
182,8302,8274
187,8303,8274
192,8303,8275
197,8303,8274
202,8302,8274
207,8303,8275
212,8304,8275
217,8304,8275
222,8304,8274
227,8305,8274
232,8305,8274
237,8305,8273
242,8305,8274
247,8306,8274
252,8306,8273
257,8307,8274
262,8307,8274
267,8307,8274
273,8308,8274
278,8308,8274
283,8308,8275
288,8309,8274
293,8309,8274
298,8311,8275
303,8310,8275
308,8311,8274
313,8311,8274
318,8311,8274
323,8312,8273
328,8312,8275
333,8312,8274
338,8312,8274
343,8313,8275
348,8313,8275
353,8314,8275
358,8315,8274
363,8315,8274
369,8314,8275
374,8315,8274
379,8315,8275
384,8316,8274
389,8316,8274
394,8316,8274
399,8317,8274
404,8317,8275
409,8317,8274
414,8318,8274
419,8318,8274
424,8318,8274
429,8318,8273
434,8320,8274
439,8319,8274
444,8319,8274
449,8320,8274
454,8320,8274
460,8320,8274
465,8320,8274
470,8320,8274
475,8320,8274
480,8322,8275
485,8322,8274
490,8322,8275
495,8323,8274
500,8322,8275
505,8323,8275
510,8323,8274
515,8323,8274
520,8324,8274
525,8324,8274
530,8324,8274
535,8324,8274
540,8325,8274
545,8324,8274
550,8325,8274
556,8324,8274
561,8326,8274
566,8325,8275
571,8326,8274
576,8327,8274
581,8326,8275
586,8327,8275
591,8328,8274
596,8328,8274
601,8327,8273
606,8327,8274
611,8329,8274
616,8329,8273
621,8329,8275
626,8328,8274
631,8329,8275
636,8329,8274
641,8330,8274
647,8330,8274
652,8330,8274
657,8330,8274
662,8331,8273
667,8331,8274
672,8331,8274
677,8331,8275
682,8332,8275
687,8332,8274
692,8331,8274
697,8333,8274
702,8333,8273
707,8333,8274
712,8333,8274
717,8333,8274
722,8333,8274
727,8333,8274
732,8334,8274
738,8334,8274
743,8334,8274
748,8334,8275
753,8335,8275
758,8334,8274
763,8335,8275
768,8335,8275
773,8336,8274
778,8336,8274
783,8336,8275
788,8335,8274
793,8336,8274
798,8337,8274
803,8337,8275
808,8337,8275
813,8337,8274
818,8338,8274
823,8337,8274
828,8338,8273
834,8337,8275
839,8338,8274
844,8338,8274
849,8339,8275
854,8338,8274
859,8339,8275
864,8339,8275
869,8340,8275
874,8339,8275
879,8340,8274
884,8339,8275
889,8340,8274
894,8340,8275
899,8340,8276
904,8342,8275
909,8341,8275
914,8341,8275
919,8341,8276
925,8341,8275
930,8341,8275
935,8342,8275
940,8341,8274
945,8342,8276
950,8342,8275
955,8342,8274
960,8342,8275
965,8343,8275
970,8343,8275
975,8342,8274
980,8343,8276
985,8343,8275
990,8343,8276
995,8344,8275
1000,8343,8275
1005,8344,8275
1010,8344,8276
1015,8345,8276
1021,8345,8275
1026,8344,8276
1031,8345,8275
1036,8345,8275
1041,8345,8276
1046,8346,8275
1051,8346,8275
1056,8345,8275
1061,8346,8276
1066,8346,8276
1071,8346,8276
1076,8346,8276
1081,8347,8276
1086,8348,8275
1091,8347,8276
1096,8347,8275
1101,8346,8276
1106,8347,8275
1112,8347,8276
1117,8347,8275
1122,8347,8276
1127,8348,8275
1132,8347,8276
1137,8349,8277
1142,8348,8275
1147,8348,8277
1152,8348,8276
1157,8348,8276
1162,8349,8277
1167,8348,8276
1172,8348,8276
1177,8349,8276
1182,8349,8276
1187,8349,8276
1192,8349,8277
1197,8350,8276
1203,8349,8276
1208,8350,8276
1213,8350,8276
1218,8350,8276
1223,8350,8277
1228,8350,8278
1233,8350,8277
1238,8351,8277
1243,8350,8277
1248,8351,8277
1253,8351,8277
1258,8351,8276
1263,8351,8277
1268,8351,8277
1273,8351,8277
1278,8351,8277
1283,8351,8277
1288,8354,8278
1294,8351,8276
1299,8354,8277
1304,8352,8276
1309,8353,8278
1314,8353,8278
1319,8352,8277
1324,8354,8278
1329,8353,8277
1334,8354,8278
1339,8353,8277
1344,8354,8277
1349,8354,8277
1354,8353,8276
1359,8354,8278
1364,8354,8276
1369,8354,8277
1374,8355,8278
1379,8355,8278
1385,8354,8278
1390,8354,8277
1395,8354,8277
1400,8354,8277
1405,8356,8279
1410,8355,8277
1415,8356,8277
1420,8355,8278
1425,8356,8277
1430,8355,8277
1435,8355,8279
1440,8355,8277
1445,8355,8278
1450,8356,8278
1455,8356,8278
1460,8356,8279
1465,8356,8278
1470,8357,8279
1475,8357,8278
1481,8356,8277
1486,8357,8277
1491,8357,8279
1496,8358,8278
1501,8358,8278
1506,8358,8278
1511,8357,8278
1516,8357,8278
1521,8358,8279
1526,8357,8278
1531,8357,8279
1536,8359,8278
1541,8358,8279
1546,8358,8279
1551,8358,8279
1556,8358,8279
1561,8357,8278
1566,8360,8280
1572,8358,8278
1577,8359,8280
1582,8359,8280
1587,8360,8279
1592,8359,8279
1597,8359,8278
1602,8359,8279
1607,8360,8280
1612,8360,8281
1617,8359,8279
1622,8360,8281
1627,8361,8280
1632,8360,8279
1637,8361,8280
1642,8360,8280
1647,8361,8279
1652,8361,8280
1657,8360,8280
1662,8361,8280
1668,8360,8280
1673,8361,8279
1678,8360,8280
1683,8362,8280
1688,8362,8280
1693,8362,8281
1698,8361,8281
1703,8361,8281
1708,8361,8280
1713,8362,8280
1718,8362,8280
1723,8362,8280
1728,8362,8280
1733,8362,8280
1738,8362,8279
1743,8362,8280
1748,8362,8282
1753,8362,8280
1759,8364,8281
1764,8363,8281
1769,8362,8280
1774,8362,8278
1779,8363,8281
1784,8363,8282
1789,8363,8281
1794,8364,8280
1799,8364,8281
1804,8364,8281
1809,8363,8281
1814,8363,8282
1819,8364,8281
1824,8363,8281
1829,8363,8280
1834,8364,8280
1839,8365,8282
1844,8363,8283
1850,8365,8282
1855,8364,8283
1860,8363,8281
1865,8365,8282
1870,8365,8282
1875,8365,8281
1880,8364,8282
1885,8365,8283
1890,8364,8283
1895,8365,8282
1900,8365,8282
1905,8365,8281
1910,8366,8282
1915,8367,8282
1920,8366,8282
1925,8364,8283
1930,8366,8282
1935,8366,8282
1940,8365,8282
1946,8366,8284
1951,8366,8284
1956,8366,8284
1961,8365,8283
1966,8366,8284
1971,8366,8283
1976,8367,8284
1981,8366,8284
1986,8366,8283
1991,8366,8283
1996,8366,8283
2001,8366,8283
2006,8367,8284
2011,8366,8282
2016,8366,8285
2021,8366,8283
2026,8368,8284
2031,8366,8284
2037,8368,8284
2042,8367,8284
2047,8367,8284
2052,8367,8284
2057,8367,8283
2062,8368,8284
2067,8368,8284
2072,8366,8285
2077,8368,8284
2082,8367,8285
2087,8367,8284
2092,8367,8285
2097,8369,8284
2102,8368,8284
2107,8368,8286
2112,8368,8284
2117,8369,8285
2122,8369,8286
2127,8367,8284
2133,8368,8285
2138,8367,8286
2143,8368,8285
2148,8369,8284
2153,8369,8285
2158,8369,8287
2163,8369,8286
2168,8369,8284
2173,8370,8285
2178,8368,8284
2183,8368,8285
2188,8369,8286
2193,8369,8284
2198,8368,8286
2203,8370,8286
2208,8369,8284
2213,8369,8285
2218,8369,8285
2224,8370,8286
2229,8370,8284
2234,8369,8285
2239,8370,8286
2244,8370,8286
2249,8371,8288
2254,8370,8287
2259,8370,8287
2264,8369,8287
2269,8370,8285
2274,8369,8287
2279,8371,8286
2284,8371,8286
2289,8370,8287
2294,8370,8286
2299,8371,8288
2304,8371,8287
2309,8369,8287
2315,8370,8288
2320,8370,8287
2325,8370,8288
2330,8371,8287
2335,8371,8286
2340,8371,8287
2345,8370,8287
2350,8370,8288
2355,8370,8287
2360,8371,8288
2365,8371,8287
2370,8372,8287
2375,8371,8288
2380,8371,8288
2385,8372,8287
2390,8371,8288
2395,8372,8289
2400,8372,8288
2406,8372,8289
2411,8372,8288
2416,8372,8289
2421,8372,8288
2426,8372,8288
2431,8370,8288
2436,8373,8287
2441,8372,8290
2446,8372,8287
2451,8372,8288
2456,8372,8288
2461,8371,8288
2466,8373,8290
2471,8372,8289
2476,8372,8289
2481,8372,8289
2486,8372,8288
2491,8372,8288
2497,8372,8289
2502,8373,8290
2507,8373,8288
2512,8373,8289
2517,8372,8288
2522,8373,8289
2527,8372,8290
2532,8373,8289
2537,8373,8290
2542,8374,8290
2547,8374,8290
2552,8373,8289
2557,8373,8289
2562,8372,8290
2567,8373,8290
2572,8373,8291
2577,8374,8290
2582,8374,8290
2587,8373,8290
2593,8374,8290
2598,8374,8288
2603,8374,8291
2608,8373,8291
2613,8372,8291
2618,8374,8290
2623,8375,8291
2628,8374,8291
2633,8373,8290
2638,8373,8291
2643,8374,8291
2648,8373,8291
2653,8373,8291
2658,8374,8291
2663,8374,8292
2668,8374,8290
2673,8375,8291
2678,8374,8291
2684,8375,8291
2689,8375,8291
2694,8375,8292
2699,8375,8291
2704,8374,8292
2709,8374,8291
2714,8375,8292
2719,8374,8293
2724,8374,8291
2729,8375,8292
2734,8375,8291
2739,8374,8292
2744,8375,8292
2749,8374,8293
2754,8375,8292
2759,8375,8292
2764,8376,8292
2769,8376,8292
2775,8374,8291
2780,8375,8292
2785,8376,8293
2790,8375,8291
2795,8375,8293
2800,8375,8292
2805,8376,8294
2810,8375,8293
2815,8375,8292
2820,8376,8294
2825,8375,8294
2830,8376,8293
2835,8376,8293
2840,8376,8294
2845,8376,8293
2850,8376,8294
2855,8376,8293
2860,8375,8295
2865,8375,8293
2871,8375,8293
2876,8376,8293
2881,8376,8293
2886,8376,8293
2891,8375,8294
2896,8377,8294
2901,8376,8293
2906,8377,8293
2911,8376,8294
2916,8376,8295
2921,8375,8295
2926,8376,8295
2931,8377,8294
2936,8376,8294
2941,8376,8295
2946,8376,8294
2951,8378,8294
2956,8377,8295
2962,8376,8296
2967,8376,8295
2972,8376,8294
2977,8377,8295
2982,8378,8295
2987,8376,8295
2992,8376,8294
2997,8377,8297
3002,8378,8294
3007,8377,8294
3012,8376,8295
3017,8377,8294
3022,8377,8296
3027,8378,8296
3032,8378,8295
3037,8377,8295
3042,8377,8295
3047,8378,8297
3052,8377,8296
3058,8378,8296
3063,8376,8297
3068,8377,8297
3073,8378,8297
3078,8378,8297
3083,8378,8296
3088,8377,8296
3093,8377,8296
3098,8376,8295
3103,8377,8296
3108,8377,8298
3113,8379,8297
3118,8377,8296
3123,8377,8297
3128,8378,8297
3133,8378,8297
3138,8377,8297
3143,8377,8296
3149,8378,8298
3154,8378,8298
3159,8378,8297
3164,8378,8296
3169,8378,8296
3174,8378,8297
3179,8379,8296
3184,8378,8297
3189,8378,8298
3194,8378,8298
3199,8378,8297
3204,8378,8298
3209,8378,8298
3214,8378,8298
3219,8378,8298
3224,8377,8298
3229,8380,8298
3234,8378,8299
3240,8378,8298
3245,8379,8297
3250,8379,8298
3255,8379,8298
3260,8380,8299
3265,8379,8298
3270,8379,8298
3275,8378,8298
3280,8378,8300
3285,8379,8299
3290,8379,8299
3295,8379,8298
3300,8379,8298
3305,8380,8299
3310,8379,8299
3315,8379,8299
3320,8379,8300
3325,8379,8299
3330,8380,8298
3336,8379,8301
3341,8378,8300
3346,8380,8299
3351,8379,8301
3356,8379,8300
3361,8380,8301
3366,8379,8299
3371,8380,8300
3376,8380,8299
3381,8380,8298
3386,8380,8299
3391,8380,8302
3396,8379,8299
3401,8379,8300
3406,8379,8300
3411,8379,8299
3416,8380,8300
3421,8379,8302
3427,8380,8302
3432,8379,8299
3437,8380,8300
3442,8380,8300
3447,8380,8301
3452,8380,8301
3457,8380,8300
3462,8380,8301
3467,8381,8302
3472,8380,8301
3477,8380,8301
3482,8380,8300
3487,8380,8302
3492,8381,8301
3497,8380,8303
3502,8380,8302
3507,8379,8303
3512,8380,8301
3518,8381,8301
3523,8380,8302
3528,8380,8302
3533,8380,8302
3538,8380,8302
3543,8380,8303
3548,8380,8302
3553,8380,8302
3558,8380,8302
3563,8381,8303
3568,8381,8302
3573,8380,8303
3578,8381,8303
3583,8380,8303
3588,8380,8302
3593,8380,8302
3598,8382,8303
3603,8380,8304
3609,8381,8301
3614,8382,8302
3619,8380,8302
3624,8380,8304
3629,8380,8302
3634,8381,8302
3639,8381,8304
3644,8380,8304
3649,8381,8304
3654,8381,8304
3659,8381,8305
3664,8382,8304
3669,8381,8304
3674,8382,8303
3679,8381,8304
3684,8381,8303
3689,8381,8303
3694,8381,8302
3700,8380,8304
3705,8382,8303
3710,8381,8304
3715,8381,8304
3720,8381,8303
3725,8380,8303
3730,8380,8304
3735,8381,8304
3740,8382,8304
3745,8381,8303
3750,8380,8304
3755,8381,8304
3760,8380,8305
3765,8380,8305
3770,8381,8305
3775,8382,8305
3780,8381,8304
3785,8381,8305
3790,8380,8304
3796,8382,8306
3801,8382,8306
3806,8381,8305
3811,8382,8305
3816,8381,8305
3821,8381,8304
3826,8382,8305
3831,8381,8303
3836,8381,8306
3841,8383,8306
3846,8381,8307
3851,8381,8305
3856,8381,8304
3861,8382,8306
3866,8382,8307
3871,8381,8305
3876,8381,8306
3881,8382,8306
3887,8382,8307
3892,8383,8306
3897,8381,8306
3902,8382,8306
3907,8382,8306
3912,8382,8306
3917,8382,8306
3922,8382,8307
3927,8382,8306
3932,8382,8306
3937,8383,8307
3942,8381,8307
3947,8382,8308
3952,8382,8308
3957,8382,8306
3962,8381,8304
3967,8382,8308
3972,8382,8307
3978,8382,8306
3983,8382,8307
3988,8382,8306
3993,8383,8307
3998,8383,8308
4003,8382,8307
4008,8383,8307
4013,8382,8306
4018,8382,8308
4023,8381,8309
4028,8382,8307
4033,8383,8307
4038,8382,8307
4043,8383,8308
4048,8383,8309
4053,8383,8307
4058,8381,8308
4063,8383,8307
4068,8382,8308
4074,8383,8309
4079,8383,8308
4084,8383,8308
4089,8383,8308
4094,8383,8308
4099,8382,8308
4104,8383,8309
4109,8383,8310
4114,8383,8308
4119,8383,8308
4124,8382,8309
4129,8383,8310
4134,8382,8308
4139,8383,8307
4144,8383,8309
4149,8383,8309
4154,8382,8309
4159,8383,8308
4165,8384,8307
4170,8383,8309
4175,8384,8308
4180,8382,8307
4185,8383,8310
4190,8383,8310
4195,8384,8311
4200,8384,8309
4205,8383,8310
4210,8383,8310
4215,8384,8309
4220,8383,8309
4225,8383,8311
4230,8384,8310
4235,8384,8308
4240,8384,8311
4245,8383,8308
4250,8384,8311
4256,8384,8311
4261,8383,8312
4266,8383,8310
4271,8384,8310
4276,8384,8311
4281,8383,8310
4286,8382,8311
4291,8384,8308
4296,8384,8311
4301,8384,8309
4306,8383,8309
4311,8383,8312
4316,8384,8311
4321,8383,8312
4326,8383,8311
4331,8384,8309
4336,8384,8311
4341,8385,8311
4346,8383,8310
4352,8384,8310
4357,8385,8311
4362,8383,8310
4367,8385,8311
4372,8383,8312
4377,8384,8310
4382,8384,8311
4387,8384,8311
4392,8383,8313
4397,8385,8311
4402,8385,8310
4407,8384,8310
4412,8384,8313
4417,8383,8311
4422,8384,8313
4427,8385,8313
4432,8384,8312
4437,8384,8314
4443,8383,8313
4448,8383,8312
4453,8384,8314
4458,8384,8312
4463,8385,8313
4468,8384,8314
4473,8384,8314
4478,8385,8312
4483,8384,8314
4488,8384,8314
4493,8383,8312
4498,8385,8312
4503,8384,8312
4508,8383,8311
4513,8385,8314
4518,8385,8313
4523,8385,8314
4528,8386,8314
4534,8384,8313
4539,8385,8313
4544,8384,8314
4549,8386,8312
4554,8385,8312
4559,8384,8314
4564,8384,8315
4569,8384,8312
4574,8384,8314
4579,8385,8313
4584,8385,8311
4589,8385,8312
4594,8384,8314
4599,8386,8313
4604,8385,8313
4609,8384,8315
4614,8384,8314
4620,8383,8315
4625,8384,8314
4630,8385,8314
4635,8385,8313
4640,8384,8314
4645,8384,8313
4650,8384,8316
4655,8385,8313
4660,8384,8316
4665,8385,8312
4670,8386,8314
4675,8385,8315
4680,8386,8314
4685,8385,8316
4690,8386,8314
4695,8386,8315
4700,8385,8314
4705,8386,8316
4711,8384,8314
4716,8385,8314
4721,8385,8314
4726,8386,8314
4731,8384,8314
4736,8385,8314
4741,8384,8316
4746,8386,8316
4751,8385,8315
4756,8384,8317
4761,8386,8315
4766,8385,8317
4771,8386,8315
4776,8386,8314
4781,8384,8315
4786,8385,8315
4791,8386,8314
4796,8384,8316
4801,8385,8316
4807,8386,8317
4812,8386,8316
4817,8386,8317
4822,8385,8317
4827,8385,8315
4832,8385,8316
4837,8385,8317
4842,8386,8316
4847,8386,8314
4852,8386,8317
4857,8386,8316
4862,8386,8315
4867,8385,8315
4872,8385,8316
4877,8385,8317
4882,8386,8316
4887,8387,8316
4892,8386,8315
4898,8387,8317
4903,8385,8316
4908,8386,8317
4913,8385,8316
4918,8386,8317
4923,8385,8316
4928,8386,8316
4933,8385,8317
4938,8386,8317
4943,8386,8316
4948,8385,8319
4953,8385,8316
4958,8386,8316
4963,8386,8317
4968,8386,8317
4973,8386,8318
4978,8387,8317
4983,8385,8318
4989,8385,8316
4994,8386,8318
4999,8387,8317
5004,8386,8320
5009,8386,8319
5014,8387,8318
5019,8386,8316
5024,8385,8316
5029,8387,8317
5034,8385,8318
5039,8386,8317
5044,8385,8318
5049,8386,8318
5054,8386,8319
5059,8387,8318
5064,8385,8318
5069,8385,8319
5074,8385,8317
5079,8386,8320
5085,8387,8317
5090,8386,8319
5095,8387,8318
5100,8387,8321
5105,8386,8318
5110,8386,8319
5115,8386,8320
5120,8385,8320
5125,8386,8320
5130,8387,8320
5135,8387,8319
5140,8385,8321
5145,8386,8321
5150,8387,8319
5155,8387,8317
5160,8386,8318
5165,8386,8319
5170,8387,8320
5176,8387,8320
5181,8387,8319
5186,8387,8321
5191,8387,8320
5196,8386,8318
5201,8387,8318
5206,8386,8319
5211,8387,8319
5216,8387,8318
5221,8387,8319
5226,8387,8320
5231,8386,8321
5236,8388,8318
5241,8387,8319
5246,8387,8320
5251,8387,8322
5256,8387,8321
5261,8387,8321
5267,8387,8320
5272,8387,8319
5277,8387,8320
5282,8387,8319
5287,8386,8320
5292,8387,8322
5297,8386,8323
5302,8387,8321
5307,8387,8319
5312,8386,8318
5317,8387,8319
5322,8387,8321
5327,8387,8320
5332,8387,8322
5337,8386,8321
5342,8385,8321
5347,8387,8322
5352,8386,8320
5357,8386,8321
5363,8387,8322
5368,8386,8321
5373,8387,8321
5378,8387,8320
5383,8387,8322
5388,8388,8322
5393,8388,8320
5398,8387,8322
5403,8387,8321
5408,8387,8325
5413,8387,8320
5418,8388,8322
5423,8387,8321
5428,8386,8323
5433,8388,8323
5438,8387,8322
5443,8387,8322
5448,8388,8321
5454,8388,8322
5459,8387,8321
5464,8388,8324
5469,8387,8321
5474,8388,8323
5479,8387,8322
5484,8388,8320
5489,8387,8325
5494,8387,8323
5499,8388,8322
5504,8387,8321
5509,8388,8321
5514,8388,8322
5519,8387,8321
5524,8387,8320
5529,8389,8323
5534,8388,8322
5539,8386,8321
5545,8386,8323
5550,8388,8323
5555,8387,8322
5560,8388,8323
5565,8388,8324
5570,8388,8324
5575,8387,8324
5580,8388,8323
5585,8386,8325
5590,8387,8324
5595,8389,8323
5600,8389,8324
5605,8389,8322
5610,8387,8323
5615,8388,8323
5620,8387,8324
5625,8388,8322
5630,8388,8322
5635,8388,8324
5641,8387,8325
5646,8387,8322
5651,8389,8323
5656,8387,8323
5661,8388,8323
5666,8388,8323
5671,8387,8324
5676,8387,8324
5681,8387,8322
5686,8389,8324
5691,8387,8324
5696,8388,8325
5701,8388,8326
5706,8388,8322
5711,8388,8324
5716,8387,8323
5721,8387,8326
5726,8387,8324
5732,8388,8325
5737,8389,8324
5742,8388,8323
5747,8388,8327
5752,8388,8323
5757,8388,8326
5762,8389,8326
5767,8388,8324
5772,8387,8326
5777,8388,8326
5782,8388,8323
5787,8388,8326
5792,8389,8325
5797,8388,8325
5802,8387,8325
5807,8388,8327
5812,8389,8325
5818,8388,8324
5823,8389,8326
5828,8388,8324
5833,8388,8325
5838,8388,8325
5843,8387,8325
5848,8389,8324
5853,8388,8324
5858,8388,8325
5863,8389,8327
5868,8387,8324
5873,8388,8324
5878,8390,8325
5883,8389,8326
5888,8389,8326
5893,8389,8325
5898,8388,8325
5903,8388,8326
5908,8388,8327
5914,8389,8325
5919,8389,8327
5924,8388,8325
5929,8389,8326
5934,8389,8327
5939,8389,8325
5944,8389,8327
5949,8389,8327
5954,8390,8326
5959,8389,8327
5964,8389,8326
5969,8387,8326
5974,8388,8325
5979,8388,8327
5984,8388,8325
5989,8388,8327
5994,8389,8327
5999,8388,8326
6005,8389,8328
6010,8390,8327
6015,8389,8328
6020,8390,8326
6025,8389,8326
6030,8388,8329
6035,8389,8327
6040,8388,8327
6045,8388,8327
6050,8389,8326
6055,8388,8327
6060,8389,8327
6065,8388,8326
6070,8389,8325
6075,8389,8327
6080,8389,8327
6085,8390,8328
6090,8388,8327
6096,8389,8326
6101,8388,8327
6106,8389,8328
6111,8390,8326
6116,8389,8328
6121,8389,8326
6126,8389,8328
6131,8389,8327
6136,8388,8326
6141,8389,8328
6146,8388,8328
6151,8388,8327
6156,8388,8327
6161,8388,8327
6166,8389,8327
6171,8388,8328
6176,8389,8329
6181,8388,8329
6186,8389,8328
6192,8388,8327
6197,8388,8329
6202,8388,8329
6207,8389,8328
6212,8388,8328
6217,8388,8327
6222,8388,8328
6227,8388,8327
6232,8388,8327
6237,8389,8328
6242,8388,8327
6247,8387,8329
6252,8388,8330
6257,8387,8328
6262,8387,8329
6267,8388,8329
6272,8388,8329
6277,8388,8329
6283,8387,8329
6288,8386,8330
6293,8388,8327
6298,8387,8329
6303,8388,8327
6308,8387,8329
6313,8387,8328
6318,8388,8329
6323,8386,8329
6328,8387,8329
6333,8387,8331
6338,8387,8330
6343,8386,8330
6348,8387,8330
6353,8387,8330
6358,8387,8329
6363,8387,8329
6368,8387,8330
6374,8386,8332
6379,8386,8330
6384,8386,8329
6389,8386,8329
6394,8385,8330
6399,8386,8329
6404,8386,8329
6409,8385,8329
6414,8386,8328
6419,8385,8330
6424,8385,8330
6429,8386,8330
6434,8385,8331
6439,8385,8329
6444,8385,8330
6449,8385,8329
6454,8386,8329
6459,8384,8330
6464,8384,8330
6470,8385,8331
6475,8384,8329
6480,8384,8330
6485,8384,8332
6490,8384,8330
6495,8383,8330
6500,8385,8333
6505,8384,8331
6510,8385,8331
6515,8383,8330
6520,8384,8333
6525,8383,8330
6530,8383,8330
6535,8384,8331
6540,8383,8329
6545,8384,8332
6550,8384,8332
6555,8382,8330
6561,8384,8331
6566,8382,8333
6571,8382,8332
6576,8383,8331
6581,8382,8331
6586,8383,8330
6591,8382,8332
6596,8383,8331
6601,8382,8331
6606,8383,8329
